Datetime,Open,High,Low,Close,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2025-11-06 15:45:00+00:00,272.32000732421875,272.8500061035156,272.3100891113281,272.8197937011719,155443
2025-11-06 15:46:00+00:00,272.7799987792969,272.94970703125,272.44000244140625,272.6600036621094,284544
2025-11-06 15:47:00+00:00,272.6400146484375,272.7749938964844,272.5799865722656,272.72821044921875,150088
2025-11-06 15:48:00+00:00,272.7300109863281,272.8299865722656,272.5799865722656,272.7200012207031,3926081
2025-11-06 15:49:00+00:00,272.7300109863281,273.17999267578125,272.70001220703125,273.1700134277344,0
2025-11-06 15:50:00+00:00,273.1499938964844,273.3651123046875,273.0899963378906,273.1466064453125,131461
2025-11-06 15:51:00+00:00,273.110107421875,273.3999938964844,273.04010009765625,273.1745910644531,103017
2025-11-06 15:52:00+00:00,273.1400146484375,273.2200012207031,272.9599914550781,273.0199890136719,97317
2025-11-06 15:53:00+00:00,273.03009033203125,273.2900085449219,273.010009765625,273.1390075683594,85902
2025-11-06 15:54:00+00:00,273.1600036621094,273.2799987792969,272.8500061035156,272.8900146484375,140471
2025-11-06 15:55:00+00:00,272.8500061035156,272.8598937988281,272.54998779296875,272.54998779296875,128887
2025-11-06 15:56:00+00:00,272.57501220703125,272.67498779296875,272.4200134277344,272.67498779296875,95897
2025-11-06 15:57:00+00:00,272.67999267578125,272.7507019042969,272.5299987792969,272.6600036621094,83664
2025-11-06 15:58:00+00:00,272.6499938964844,272.69000244140625,272.3500061035156,272.3800048828125,84310
2025-11-06 15:59:00+00:00,272.3800048828125,272.4100036621094,272.1600036621094,272.2799987792969,72527
2025-11-06 16:00:00+00:00,272.2850036621094,272.5400085449219,272.17999267578125,272.3999938964844,71015
2025-11-06 16:01:00+00:00,272.4100036621094,272.6593017578125,272.3699951171875,272.42999267578125,61071
2025-11-06 16:02:00+00:00,272.42999267578125,272.5199890136719,272.1199951171875,272.17498779296875,77327
2025-11-06 16:03:00+00:00,272.1499938964844,272.31500244140625,272.04998779296875,272.1050109863281,89735
2025-11-06 16:04:00+00:00,272.1199951171875,272.19000244140625,271.9501037597656,272.07000732421875,69621
2025-11-06 16:05:00+00:00,272.0899963378906,272.1499938964844,271.9849853515625,272.0877990722656,45008
2025-11-06 16:06:00+00:00,272.07000732421875,272.1300048828125,271.8299865722656,271.8399963378906,37596
2025-11-06 16:07:00+00:00,271.8695983886719,272.05999755859375,271.8299865722656,271.8299865722656,43541
2025-11-06 16:08:00+00:00,271.8500061035156,272.1299133300781,271.6700134277344,272.0899963378906,69845
2025-11-06 16:09:00+00:00,272.07000732421875,272.0799865722656,271.8900146484375,272.0199890136719,46825
2025-11-06 16:10:00+00:00,272.0,272.0400085449219,271.8299865722656,271.8900146484375,47552
2025-11-06 16:11:00+00:00,271.9200134277344,272.1400146484375,271.9100036621094,272.1400146484375,81449
2025-11-06 16:12:00+00:00,272.1499938964844,272.1499938964844,271.8599853515625,271.8995056152344,53849
2025-11-06 16:13:00+00:00,271.92999267578125,272.0898132324219,271.92999267578125,272.0450134277344,47933
2025-11-06 16:14:00+00:00,272.07000732421875,272.389892578125,272.07000732421875,272.389892578125,34821
2025-11-06 16:15:00+00:00,272.3800048828125,272.63360595703125,272.3299865722656,272.3949890136719,76649
2025-11-06 16:16:00+00:00,272.4200134277344,272.56988525390625,271.9291076660156,271.956298828125,146939
2025-11-06 16:17:00+00:00,271.9549865722656,272.0284118652344,271.7799987792969,271.78070068359375,74244
2025-11-06 16:18:00+00:00,271.806396484375,271.89990234375,271.6300048828125,271.739990234375,68145
2025-11-06 16:19:00+00:00,271.7300109863281,271.79998779296875,271.6499938964844,271.75,48705
2025-11-06 16:20:00+00:00,271.7699890136719,271.92999267578125,271.6445007324219,271.9100036621094,70547
2025-11-06 16:21:00+00:00,271.94500732421875,272.3500061035156,271.9200134277344,272.2250061035156,105983
2025-11-06 16:22:00+00:00,272.2250061035156,272.2275085449219,271.8750915527344,271.9800109863281,49236
2025-11-06 16:23:00+00:00,272.0,272.1400146484375,271.9601135253906,272.125,47469
2025-11-06 16:24:00+00:00,272.07000732421875,272.20001220703125,271.9736022949219,272.20001220703125,44126
2025-11-06 16:25:00+00:00,272.19000244140625,272.30999755859375,272.0801086425781,272.2850036621094,53051
2025-11-06 16:26:00+00:00,272.2900085449219,272.489990234375,272.239990234375,272.4800109863281,188258
2025-11-06 16:27:00+00:00,272.489990234375,272.5,272.2900085449219,272.3500061035156,95779
2025-11-06 16:28:00+00:00,272.3399963378906,272.3999938964844,272.260009765625,272.375,54289
2025-11-06 16:29:00+00:00,272.35589599609375,272.44000244140625,272.1814880371094,272.1814880371094,77161
2025-11-06 16:30:00+00:00,272.17999267578125,272.2200012207031,271.9100036621094,271.9949951171875,58325
2025-11-06 16:31:00+00:00,272.0072937011719,272.0600891113281,271.7300109863281,271.7601013183594,58621
2025-11-06 16:32:00+00:00,271.80499267578125,271.8500061035156,271.6600036621094,271.75,43817
2025-11-06 16:33:00+00:00,271.7550048828125,272.1199951171875,271.7550048828125,272.1199951171875,85616
2025-11-06 16:34:00+00:00,272.1199951171875,272.1199951171875,271.9082946777344,271.9800109863281,65977
2025-11-06 16:35:00+00:00,271.96099853515625,272.07000732421875,271.6400146484375,271.8500061035156,100732
2025-11-06 16:36:00+00:00,271.8599853515625,272.010009765625,271.8500061035156,271.8999938964844,54396
2025-11-06 16:37:00+00:00,271.9100036621094,271.9744873046875,271.7099914550781,271.7349853515625,44941
2025-11-06 16:38:00+00:00,271.7300109863281,271.86248779296875,271.7300109863281,271.7601013183594,48249
2025-11-06 16:39:00+00:00,271.7799987792969,271.8500061035156,271.6700134277344,271.7550048828125,50597
2025-11-06 16:40:00+00:00,271.7522888183594,271.7799987792969,271.57501220703125,271.6099853515625,57665
2025-11-06 16:41:00+00:00,271.6199951171875,271.6300048828125,271.3500061035156,271.3999938964844,100560
2025-11-06 16:42:00+00:00,271.3900146484375,271.4100036621094,271.09149169921875,271.1400146484375,83449
2025-11-06 16:43:00+00:00,271.1499938964844,271.25,270.9200134277344,271.2485046386719,97501
2025-11-06 16:44:00+00:00,271.25,271.3599853515625,271.20001220703125,271.24261474609375,58293
2025-11-06 16:45:00+00:00,271.2300109863281,271.2394104003906,270.9700012207031,271.0950012207031,58348
2025-11-06 16:46:00+00:00,271.07000732421875,271.1600036621094,270.9002990722656,270.976806640625,50616
2025-11-06 16:47:00+00:00,270.9949951171875,271.010009765625,270.6809997558594,270.6809997558594,57857
2025-11-06 16:48:00+00:00,270.7099914550781,270.77410888671875,270.6300048828125,270.70001220703125,68400
2025-11-06 16:49:00+00:00,270.7121887207031,270.7648010253906,270.6099853515625,270.6600036621094,54864
2025-11-06 16:50:00+00:00,270.6700134277344,270.8750915527344,270.6000061035156,270.82000732421875,59206
2025-11-06 16:51:00+00:00,270.8399963378906,271.0,270.7699890136719,271.0,42392
2025-11-06 16:52:00+00:00,271.0400085449219,271.20001220703125,271.0000915527344,271.0899963378906,62082
2025-11-06 16:53:00+00:00,271.1000061035156,271.19000244140625,270.9700927734375,271.0,45482
2025-11-06 16:54:00+00:00,271.010009765625,271.1099853515625,270.9700927734375,271.0400085449219,29631
2025-11-06 16:55:00+00:00,271.0400085449219,271.04998779296875,270.875,270.93060302734375,44983
2025-11-06 16:56:00+00:00,270.9794921875,271.04998779296875,270.8890075683594,270.9200134277344,53139
2025-11-06 16:57:00+00:00,270.92999267578125,271.07000732421875,270.9200134277344,270.9849853515625,83635
2025-11-06 16:58:00+00:00,270.9700012207031,271.07000732421875,270.8900146484375,270.9753112792969,75584
2025-11-06 16:59:00+00:00,270.9599914550781,271.0,270.5400085449219,270.5799865722656,85882
2025-11-06 17:00:00+00:00,270.6000061035156,270.8399963378906,270.42999267578125,270.8399963378906,97687
2025-11-06 17:01:00+00:00,270.81500244140625,271.0,270.760009765625,270.7799987792969,46103
2025-11-06 17:02:00+00:00,270.7799987792969,271.03399658203125,270.739990234375,270.989990234375,39118
2025-11-06 17:03:00+00:00,270.9800109863281,271.0299987792969,270.8699951171875,270.9800109863281,28270
2025-11-06 17:04:00+00:00,270.9750061035156,271.1600036621094,270.9607849121094,271.0799865722656,33467
2025-11-06 17:05:00+00:00,271.05999755859375,271.3500061035156,270.9949951171875,271.2799987792969,46373
2025-11-06 17:06:00+00:00,271.2699890136719,271.30999755859375,271.1050109863281,271.1565856933594,31008
2025-11-06 17:07:00+00:00,271.1589050292969,271.1700134277344,270.8599853515625,270.9200134277344,27790
2025-11-06 17:08:00+00:00,270.94000244140625,271.1600036621094,270.92999267578125,271.1600036621094,33665
2025-11-06 17:09:00+00:00,271.135009765625,271.3500061035156,271.110107421875,271.29998779296875,67330
2025-11-06 17:10:00+00:00,271.2900085449219,271.3999938964844,271.239990234375,271.30999755859375,90783
2025-11-06 17:11:00+00:00,271.2716064453125,271.3052062988281,271.1000061035156,271.20001220703125,43203
2025-11-06 17:12:00+00:00,271.1791076660156,271.29998779296875,270.9800109863281,271.07000732421875,50069
2025-11-06 17:13:00+00:00,271.0299987792969,271.06500244140625,270.79998779296875,270.8399963378906,61694
2025-11-06 17:14:00+00:00,270.8500061035156,270.92999267578125,270.7099914550781,270.7250061035156,29477
2025-11-06 17:15:00+00:00,270.739990234375,270.7699890136719,270.61761474609375,270.6499938964844,39559
2025-11-06 17:16:00+00:00,270.6499938964844,270.67999267578125,270.3900146484375,270.4150085449219,40454
2025-11-06 17:17:00+00:00,270.42999267578125,270.5799865722656,270.42999267578125,270.5404052734375,41028
2025-11-06 17:18:00+00:00,270.55999755859375,270.79998779296875,270.54998779296875,270.69000244140625,32377
2025-11-06 17:19:00+00:00,270.6700134277344,270.80999755859375,270.5799865722656,270.7799987792969,29261
2025-11-06 17:20:00+00:00,270.7784118652344,270.82000732421875,270.6415100097656,270.8133850097656,32556
2025-11-06 17:21:00+00:00,270.80999755859375,270.8128967285156,270.6499938964844,270.7650146484375,29358
2025-11-06 17:22:00+00:00,270.7508850097656,270.94000244140625,270.7408142089844,270.8800048828125,44188
2025-11-06 17:23:00+00:00,270.92999267578125,270.95001220703125,270.79998779296875,270.80999755859375,44765
2025-11-06 17:24:00+00:00,270.8299865722656,270.94000244140625,270.82000732421875,270.82000732421875,43201
2025-11-06 17:25:00+00:00,270.7900085449219,270.8525085449219,270.67999267578125,270.7655029296875,35425
2025-11-06 17:26:00+00:00,270.760009765625,270.8500061035156,270.56500244140625,270.7300109863281,35242
2025-11-06 17:27:00+00:00,270.7349853515625,270.9200134277344,270.7099914550781,270.8599853515625,31340
2025-11-06 17:28:00+00:00,270.8699951171875,271.3799133300781,270.8699951171875,271.3699951171875,58434
2025-11-06 17:29:00+00:00,271.364990234375,271.45001220703125,271.2799987792969,271.42498779296875,53968
2025-11-06 17:30:00+00:00,271.4200134277344,271.54998779296875,271.3304138183594,271.54998779296875,43309
2025-11-06 17:31:00+00:00,271.54998779296875,271.55499267578125,271.4100036621094,271.5249938964844,61171
2025-11-06 17:32:00+00:00,271.5249938964844,271.7699890136719,271.5249938964844,271.7699890136719,49861
2025-11-06 17:33:00+00:00,271.7701110839844,271.9200134277344,271.69000244140625,271.7554931640625,93436
2025-11-06 17:34:00+00:00,271.7200012207031,271.7699890136719,271.57000732421875,271.6300048828125,61777
2025-11-06 17:35:00+00:00,271.6400146484375,271.8399963378906,271.6400146484375,271.7699890136719,36026
2025-11-06 17:36:00+00:00,271.7650146484375,271.9700012207031,271.72821044921875,271.9200134277344,30229
2025-11-06 17:37:00+00:00,271.92999267578125,272.1297912597656,271.9200134277344,271.96148681640625,70385
2025-11-06 17:38:00+00:00,272.010009765625,272.20001220703125,271.9620056152344,272.1499938964844,45617
2025-11-06 17:39:00+00:00,272.13238525390625,272.20001220703125,272.0299987792969,272.0459899902344,57206
2025-11-06 17:40:00+00:00,272.04998779296875,272.1499938964844,272.010009765625,272.1499938964844,31489
2025-11-06 17:41:00+00:00,272.1449890136719,272.20001220703125,271.94000244140625,271.9552917480469,40565
2025-11-06 17:42:00+00:00,271.9700012207031,272.19000244140625,271.9700012207031,272.1400146484375,23520
2025-11-06 17:43:00+00:00,272.159912109375,272.25,272.1449890136719,272.2257995605469,30546
2025-11-06 17:44:00+00:00,272.19000244140625,272.20001220703125,272.05999755859375,272.1083984375,45907
2025-11-06 17:45:00+00:00,272.1099853515625,272.46978759765625,272.0899963378906,272.4613952636719,43813
2025-11-06 17:46:00+00:00,272.44000244140625,272.4670104980469,272.2799987792969,272.2901916503906,119369
2025-11-06 17:47:00+00:00,272.30999755859375,272.3299865722656,272.2099914550781,272.2650146484375,76009
2025-11-06 17:48:00+00:00,272.2799987792969,272.3699951171875,272.1499938964844,272.17999267578125,69100
2025-11-06 17:49:00+00:00,272.17999267578125,272.364990234375,272.0600891113281,272.1400146484375,37012
2025-11-06 17:50:00+00:00,272.1199951171875,272.1499938964844,272.0450134277344,272.1050109863281,97231
2025-11-06 17:51:00+00:00,272.1099853515625,272.2049865722656,272.04998779296875,272.1099853515625,43537
2025-11-06 17:52:00+00:00,272.1099853515625,272.260009765625,272.0799865722656,272.2200012207031,57619
2025-11-06 17:53:00+00:00,272.25,272.25,271.9200134277344,272.06549072265625,44244
2025-11-06 17:54:00+00:00,272.05499267578125,272.19000244140625,272.0104064941406,272.1199951171875,30384
2025-11-06 17:55:00+00:00,272.1304016113281,272.2898864746094,272.0400085449219,272.239990234375,29652
2025-11-06 17:56:00+00:00,272.2200012207031,272.2538146972656,272.1400146484375,272.17999267578125,27368
2025-11-06 17:57:00+00:00,272.1650085449219,272.19000244140625,272.0400085449219,272.0799865722656,35556
2025-11-06 17:58:00+00:00,272.0799865722656,272.19000244140625,272.07000732421875,272.17999267578125,23509
2025-11-06 17:59:00+00:00,272.1499938964844,272.29998779296875,272.1499938964844,272.2749938964844,33916
2025-11-06 18:00:00+00:00,272.2749938964844,272.3699951171875,272.2500915527344,272.32000732421875,47734
2025-11-06 18:01:00+00:00,272.30999755859375,272.45001220703125,272.29998779296875,272.3900146484375,36295
2025-11-06 18:02:00+00:00,272.4049987792969,272.44000244140625,272.3299865722656,272.3349914550781,28768
2025-11-06 18:03:00+00:00,272.32000732421875,272.32000732421875,271.989990234375,272.135009765625,64886
2025-11-06 18:04:00+00:00,272.1499938964844,272.20001220703125,271.94000244140625,271.9599914550781,45765
2025-11-06 18:05:00+00:00,271.9599914550781,271.9599914550781,271.6600036621094,271.7099914550781,57488
2025-11-06 18:06:00+00:00,271.69000244140625,271.69000244140625,271.42999267578125,271.4549865722656,49742
2025-11-06 18:07:00+00:00,271.4700012207031,271.6275939941406,271.4200134277344,271.5299987792969,51608
2025-11-06 18:08:00+00:00,271.5387878417969,271.55999755859375,271.44000244140625,271.4750061035156,43737
2025-11-06 18:09:00+00:00,271.4800109863281,271.6099853515625,271.3800048828125,271.4150085449219,40543
2025-11-06 18:10:00+00:00,271.3999938964844,271.4599914550781,271.29998779296875,271.3599853515625,27288
2025-11-06 18:11:00+00:00,271.3699951171875,271.3900146484375,271.2799987792969,271.3380126953125,30507
2025-11-06 18:12:00+00:00,271.3247985839844,271.4263000488281,271.2799987792969,271.30999755859375,34801
2025-11-06 18:13:00+00:00,271.30340576171875,271.3699951171875,271.1510009765625,271.2298889160156,36329
2025-11-06 18:14:00+00:00,271.2300109863281,271.2699890136719,271.15008544921875,271.2200012207031,24254
2025-11-06 18:15:00+00:00,271.20001220703125,271.2200012207031,270.9949951171875,271.0249938964844,43241
2025-11-06 18:16:00+00:00,271.0199890136719,271.1199951171875,270.9700012207031,271.0799865722656,36404
2025-11-06 18:17:00+00:00,271.0950012207031,271.0950012207031,270.9800109863281,271.07501220703125,39572
2025-11-06 18:18:00+00:00,271.0726013183594,271.17999267578125,270.9200134277344,271.17498779296875,40992
2025-11-06 18:19:00+00:00,271.17999267578125,271.2298889160156,271.0249938964844,271.17999267578125,26871
2025-11-06 18:20:00+00:00,271.17999267578125,271.3099060058594,271.1300048828125,271.2300109863281,29988
2025-11-06 18:21:00+00:00,271.2200012207031,271.29998779296875,271.15301513671875,271.17999267578125,33374
2025-11-06 18:22:00+00:00,271.1700134277344,271.20001220703125,271.1499938964844,271.17999267578125,29813
2025-11-06 18:23:00+00:00,271.19000244140625,271.3900146484375,271.1499938964844,271.375,29600
2025-11-06 18:24:00+00:00,271.3500061035156,271.3599853515625,271.2749938964844,271.3299865722656,29477
2025-11-06 18:25:00+00:00,271.3302001953125,271.4798889160156,271.31500244140625,271.36810302734375,43075
2025-11-06 18:26:00+00:00,271.3500061035156,271.54998779296875,271.3500061035156,271.5350036621094,39468
2025-11-06 18:27:00+00:00,271.5299987792969,271.55999755859375,271.3349914550781,271.3349914550781,29368
2025-11-06 18:28:00+00:00,271.3399963378906,271.489990234375,271.32000732421875,271.3999938964844,23233
2025-11-06 18:29:00+00:00,271.3949890136719,271.4800109863281,271.29998779296875,271.3500061035156,38255
2025-11-06 18:30:00+00:00,271.3699951171875,271.4700012207031,271.30999755859375,271.4700012207031,37625
2025-11-06 18:31:00+00:00,271.4649963378906,271.5,271.3800048828125,271.4100036621094,26757
2025-11-06 18:32:00+00:00,271.4100036621094,271.4100036621094,271.1499938964844,271.1600036621094,33941
2025-11-06 18:33:00+00:00,271.17999267578125,271.2250061035156,271.0203857421875,271.08319091796875,36297
2025-11-06 18:34:00+00:00,271.1000061035156,271.2300109863281,271.0799865722656,271.1099853515625,29041
2025-11-06 18:35:00+00:00,271.1199951171875,271.2799987792969,271.0799865722656,271.17010498046875,25363
2025-11-06 18:36:00+00:00,271.17999267578125,271.2900085449219,271.1700134277344,271.2492980957031,25428
2025-11-06 18:37:00+00:00,271.239990234375,271.31988525390625,271.2149963378906,271.260009765625,19267
2025-11-06 18:38:00+00:00,271.2449951171875,271.2799987792969,271.1300048828125,271.1600036621094,22682
2025-11-06 18:39:00+00:00,271.1650085449219,271.2900085449219,271.1228942871094,271.22900390625,21667
2025-11-06 18:40:00+00:00,271.2200012207031,271.3399963378906,271.2200012207031,271.3299865722656,22549
2025-11-06 18:41:00+00:00,271.3599853515625,271.4700012207031,271.3299865722656,271.3599853515625,27521
2025-11-06 18:42:00+00:00,271.36700439453125,271.489990234375,271.32000732421875,271.385986328125,31106
2025-11-06 18:43:00+00:00,271.4100036621094,271.44000244140625,271.32000732421875,271.32000732421875,21352
2025-11-06 18:44:00+00:00,271.3299865722656,271.4800109863281,271.3299865722656,271.3949890136719,18088
2025-11-06 18:45:00+00:00,271.4049987792969,271.5299987792969,271.3900146484375,271.4549865722656,22448
2025-11-06 18:46:00+00:00,271.4849853515625,271.5,271.2799987792969,271.2804870605469,31161
2025-11-06 18:47:00+00:00,271.29010009765625,271.54998779296875,271.29010009765625,271.5350036621094,40699
2025-11-06 18:48:00+00:00,271.5202941894531,271.7200012207031,271.5199890136719,271.6604919433594,46893
2025-11-06 18:49:00+00:00,271.6758117675781,271.7200012207031,271.6300048828125,271.7099914550781,18755
2025-11-06 18:50:00+00:00,271.7099914550781,271.7200012207031,271.5899963378906,271.6300048828125,38266
2025-11-06 18:51:00+00:00,271.625,271.66778564453125,271.5884094238281,271.6099853515625,22786
2025-11-06 18:52:00+00:00,271.5899963378906,271.7749938964844,271.5899963378906,271.7200012207031,28047
2025-11-06 18:53:00+00:00,271.7300109863281,271.77630615234375,271.61041259765625,271.6400146484375,39828
2025-11-06 18:54:00+00:00,271.6499938964844,271.7699890136719,271.6300964355469,271.69000244140625,40527
2025-11-06 18:55:00+00:00,271.7049865722656,271.7250061035156,271.4599914550781,271.4679870605469,41477
2025-11-06 18:56:00+00:00,271.42498779296875,271.5400085449219,271.3299865722656,271.3299865722656,25988
2025-11-06 18:57:00+00:00,271.35528564453125,271.3599853515625,271.26019287109375,271.30499267578125,23093
2025-11-06 18:58:00+00:00,271.29998779296875,271.42999267578125,271.260009765625,271.3949890136719,29810
2025-11-06 18:59:00+00:00,271.42999267578125,271.4700012207031,271.3550109863281,271.3953857421875,16993
2025-11-06 19:00:00+00:00,271.4100036621094,271.6099853515625,271.3599853515625,271.4800109863281,30890
