ts,equity
2025-11-10 15:32:00+00:00,100008.39929199219
2025-11-10 15:33:00+00:00,100008.15924072266
2025-11-10 15:34:00+00:00,100008.03924560547
2025-11-10 15:35:00+00:00,100008.13928222656
2025-11-10 15:36:00+00:00,100007.93927001953
2025-11-10 15:37:00+00:00,100007.93927001953
2025-11-10 15:38:00+00:00,100007.2992553711
2025-11-10 15:39:00+00:00,100007.07928466797
2025-11-10 15:40:00+00:00,100007.2392578125
2025-11-10 15:41:00+00:00,100007.19927978516
2025-11-10 15:42:00+00:00,100006.9292602539
2025-11-10 15:43:00+00:00,100007.2392578125
2025-11-10 15:44:00+00:00,100007.03924560547
2025-11-10 15:45:00+00:00,100007.63928222656
2025-11-10 15:46:00+00:00,100008.02923583984
2025-11-10 15:47:00+00:00,100007.6792602539
2025-11-10 15:48:00+00:00,100007.8784790039
2025-11-10 15:49:00+00:00,100007.71966552734
2025-11-10 15:50:00+00:00,100006.47830200195
2025-11-10 15:51:00+00:00,100006.09909057617
2025-11-10 15:52:00+00:00,100005.91909790039
2025-11-10 15:53:00+00:00,100005.84909057617
2025-11-10 15:54:00+00:00,100005.87905883789
2025-11-10 15:55:00+00:00,100005.53909301758
2025-11-10 15:56:00+00:00,100005.7590637207
2025-11-10 15:57:00+00:00,100005.21908569336
2025-11-10 15:58:00+00:00,100005.46908569336
2025-11-10 15:59:00+00:00,100005.53884887695
2025-11-10 16:00:00+00:00,100005.31924438477
2025-11-10 16:01:00+00:00,100004.87905883789
2025-11-10 16:02:00+00:00,100004.8591003418
2025-11-10 16:03:00+00:00,100004.7590637207
2025-11-10 16:04:00+00:00,100004.29885864258
2025-11-10 16:05:00+00:00,100003.71908569336
2025-11-10 16:06:00+00:00,100003.5510559082
2025-11-10 16:07:00+00:00,100003.63906860352
2025-11-10 16:08:00+00:00,100003.25888061523
2025-11-10 16:09:00+00:00,100003.21908569336
2025-11-10 16:10:00+00:00,100003.15908813477
2025-11-10 16:11:00+00:00,100003.30905151367
2025-11-10 16:12:00+00:00,100003.53909301758
2025-11-10 16:13:00+00:00,100003.7590637207
2025-11-10 16:14:00+00:00,100004.15908813477
2025-11-10 16:15:00+00:00,100003.72909545898
2025-11-10 16:16:00+00:00,100003.69906616211
2025-11-10 16:17:00+00:00,100003.37905883789
2025-11-10 16:18:00+00:00,100003.26907348633
2025-11-10 16:19:00+00:00,100003.39907836914
2025-11-10 16:20:00+00:00,100002.83224487305
2025-11-10 16:21:00+00:00,100002.86904907227
2025-11-10 16:22:00+00:00,100002.43905639648
2025-11-10 16:23:00+00:00,100003.05905151367
2025-11-10 16:24:00+00:00,100002.97909545898
2025-11-10 16:25:00+00:00,100002.78909301758
2025-11-10 16:26:00+00:00,100002.76907348633
2025-11-10 16:27:00+00:00,100002.8591003418
2025-11-10 16:28:00+00:00,100002.55905151367
2025-11-10 16:29:00+00:00,100002.15188598633
2025-11-10 16:30:00+00:00,100002.36270141602
2025-11-10 16:31:00+00:00,100002.33908081055
2025-11-10 16:32:00+00:00,100002.29885864258
2025-11-10 16:33:00+00:00,100002.22909545898
2025-11-10 16:34:00+00:00,100002.19906616211
2025-11-10 16:35:00+00:00,100001.73904418945
2025-11-10 16:36:00+00:00,100001.76467895508
2025-11-10 16:37:00+00:00,100001.7590637207
2025-11-10 16:38:00+00:00,100001.69906616211
2025-11-10 16:39:00+00:00,100001.62905883789
2025-11-10 16:40:00+00:00,100001.40908813477
2025-11-10 16:41:00+00:00,100001.31307983398
2025-11-10 16:42:00+00:00,100001.17904663086
2025-11-10 16:43:00+00:00,100001.21926879883
2025-11-10 16:44:00+00:00,100001.41909790039
2025-11-10 16:45:00+00:00,100001.09909057617
2025-11-10 16:46:00+00:00,100001.37905883789
2025-11-10 16:47:00+00:00,100001.67886352539
2025-11-10 16:48:00+00:00,100002.11904907227
2025-11-10 16:49:00+00:00,100002.07907104492
2025-11-10 16:50:00+00:00,100002.11904907227
2025-11-10 16:51:00+00:00,100002.03909301758
2025-11-10 16:52:00+00:00,100001.7590637207
2025-11-10 16:53:00+00:00,100001.95028686523
2025-11-10 16:54:00+00:00,100001.72665405273
2025-11-10 16:55:00+00:00,100002.0090637207
2025-11-10 16:56:00+00:00,100002.3591003418
2025-11-10 16:57:00+00:00,100002.3190612793
2025-11-10 16:58:00+00:00,100002.41909790039
2025-11-10 16:59:00+00:00,100002.63906860352
2025-11-10 17:00:00+00:00,100002.77944946289
2025-11-10 17:01:00+00:00,100002.44345092773
2025-11-10 17:02:00+00:00,100002.59909057617
2025-11-10 17:03:00+00:00,100002.78048706055
2025-11-10 17:04:00+00:00,100002.8190612793
2025-11-10 17:05:00+00:00,100002.89907836914
2025-11-10 17:06:00+00:00,100003.3190612793
2025-11-10 17:07:00+00:00,100003.21908569336
2025-11-10 17:08:00+00:00,100003.07907104492
2025-11-10 17:09:00+00:00,100003.11904907227
2025-11-10 17:10:00+00:00,100003.01968383789
2025-11-10 17:11:00+00:00,100002.55905151367
2025-11-10 17:12:00+00:00,100002.69906616211
2025-11-10 17:13:00+00:00,100002.85824584961
2025-11-10 17:14:00+00:00,100002.51907348633
2025-11-10 17:15:00+00:00,100002.5690612793
2025-11-10 17:16:00+00:00,100002.58407592773
2025-11-10 17:17:00+00:00,100002.62405395508
2025-11-10 17:18:00+00:00,100002.65405273438
2025-11-10 17:19:00+00:00,100002.54406738281
2025-11-10 17:20:00+00:00,100002.61407470703
2025-11-10 17:21:00+00:00,100002.53198242188
2025-11-10 17:22:00+00:00,100002.49407958984
2025-11-10 17:23:00+00:00,100002.48406982422
2025-11-10 17:24:00+00:00,100002.4140625
2025-11-10 17:25:00+00:00,100002.37405395508
2025-11-10 17:26:00+00:00,100002.41906738281
2025-11-10 17:27:00+00:00,100002.58407592773
2025-11-10 17:28:00+00:00,100002.52407836914
2025-11-10 17:29:00+00:00,100002.37405395508
2025-11-10 17:30:00+00:00,100002.52407836914
2025-11-10 17:31:00+00:00,100002.59405517578
2025-11-10 17:32:00+00:00,100002.39407348633
2025-11-10 17:33:00+00:00,100002.43408203125
2025-11-10 17:34:00+00:00,100002.41906738281
2025-11-10 17:35:00+00:00,100002.34396362305
2025-11-10 17:36:00+00:00,100002.46905517578
2025-11-10 17:37:00+00:00,100002.50405883789
2025-11-10 17:38:00+00:00,100002.49407958984
2025-11-10 17:39:00+00:00,100002.52407836914
2025-11-10 17:40:00+00:00,100002.50405883789
2025-11-10 17:41:00+00:00,100002.84426879883
2025-11-10 17:42:00+00:00,100002.72409057617
2025-11-10 17:43:00+00:00,100002.3840637207
2025-11-10 17:44:00+00:00,100002.43405151367
2025-11-10 17:45:00+00:00,100002.76065063477
2025-11-10 17:46:00+00:00,100003.08090209961
2025-11-10 17:47:00+00:00,100003.21408081055
2025-11-10 17:48:00+00:00,100003.18228149414
2025-11-10 17:49:00+00:00,100003.12405395508
2025-11-10 17:50:00+00:00,100003.12405395508
2025-11-10 17:51:00+00:00,100003.24404907227
2025-11-10 17:52:00+00:00,100003.4841003418
2025-11-10 17:53:00+00:00,100003.46408081055
2025-11-10 17:54:00+00:00,100003.4241027832
2025-11-10 17:55:00+00:00,100003.40170288086
2025-11-10 17:56:00+00:00,100003.48385620117
2025-11-10 17:57:00+00:00,100003.18405151367
2025-11-10 17:58:00+00:00,100003.33407592773
2025-11-10 17:59:00+00:00,100003.18405151367
2025-11-10 18:00:00+00:00,100003.29788208008
2025-11-10 18:01:00+00:00,100003.3840637207
2025-11-10 18:02:00+00:00,100003.61410522461
2025-11-10 18:03:00+00:00,100003.67990112305
2025-11-10 18:04:00+00:00,100003.4440612793
2025-11-10 18:05:00+00:00,100003.39407348633
2025-11-10 18:06:00+00:00,100003.60586547852
2025-11-10 18:07:00+00:00,100003.54409790039
2025-11-10 18:08:00+00:00,100003.78408813477
2025-11-10 18:09:00+00:00,100003.6340637207
2025-11-10 18:10:00+00:00,100003.70407104492
2025-11-10 18:11:00+00:00,100003.7341003418
2025-11-10 18:12:00+00:00,100003.9841003418
2025-11-10 18:13:00+00:00,100004.34426879883
2025-11-10 18:14:00+00:00,100004.33609008789
2025-11-10 18:15:00+00:00,100004.36410522461
2025-11-10 18:16:00+00:00,100004.3840637207
2025-11-10 18:17:00+00:00,100004.36410522461
2025-11-10 18:18:00+00:00,100004.36410522461
2025-11-10 18:19:00+00:00,100004.30404663086
2025-11-10 18:20:00+00:00,100004.00405883789
2025-11-10 18:21:00+00:00,100003.76425170898
2025-11-10 18:22:00+00:00,100004.03109741211
2025-11-10 18:23:00+00:00,100004.02407836914
2025-11-10 18:24:00+00:00,100004.02407836914
2025-11-10 18:25:00+00:00,100003.89407348633
2025-11-10 18:26:00+00:00,100003.84408569336
2025-11-10 18:27:00+00:00,100003.80407714844
2025-11-10 18:28:00+00:00,100003.93408203125
2025-11-10 18:29:00+00:00,100003.78408813477
2025-11-10 18:30:00+00:00,100003.79907226562
2025-11-10 18:31:00+00:00,100003.94409179688
2025-11-10 18:32:00+00:00,100003.9225769043
2025-11-10 18:33:00+00:00,100003.97357177734
2025-11-10 18:34:00+00:00,100003.82418823242
2025-11-10 18:35:00+00:00,100003.87408447266
2025-11-10 18:36:00+00:00,100003.82406616211
2025-11-10 18:37:00+00:00,100003.80407714844
2025-11-10 18:38:00+00:00,100003.71408081055
2025-11-10 18:39:00+00:00,100003.69409179688
2025-11-10 18:40:00+00:00,100003.76406860352
2025-11-10 18:41:00+00:00,100003.86407470703
2025-11-10 18:42:00+00:00,100003.82418823242
2025-11-10 18:43:00+00:00,100003.90408325195
2025-11-10 18:44:00+00:00,100003.9140625
2025-11-10 18:45:00+00:00,100003.97412109375
2025-11-10 18:46:00+00:00,100003.87408447266
2025-11-10 18:47:00+00:00,100003.83410644531
2025-11-10 18:48:00+00:00,100004.13409423828
2025-11-10 18:49:00+00:00,100004.35388183594
2025-11-10 18:50:00+00:00,100004.23406982422
2025-11-10 18:51:00+00:00,100004.27410888672
2025-11-10 18:52:00+00:00,100004.23406982422
2025-11-10 18:53:00+00:00,100004.40411376953
2025-11-10 18:54:00+00:00,100004.3941040039
2025-11-10 18:55:00+00:00,100004.01806640625
2025-11-10 18:56:00+00:00,100004.21606445312
2025-11-10 18:57:00+00:00,100004.21411132812
2025-11-10 18:58:00+00:00,100004.17407226562
2025-11-10 18:59:00+00:00,100004.17407226562
2025-11-10 19:00:00+00:00,100004.57409667969
2025-11-10 19:01:00+00:00,100004.67407226562
2025-11-10 19:02:00+00:00,100004.69409179688
2025-11-10 19:03:00+00:00,100004.57409667969
2025-11-10 19:04:00+00:00,100004.59411621094
2025-11-10 19:05:00+00:00,100004.2041015625
2025-11-10 19:06:00+00:00,100004.65411376953
2025-11-10 19:07:00+00:00,100004.4140625
2025-11-10 19:08:00+00:00,100004.29406738281
2025-11-10 19:09:00+00:00,100004.23406982422
2025-11-10 19:10:00+00:00,100003.80258178711
2025-11-10 19:11:00+00:00,100003.81408691406
2025-11-10 19:12:00+00:00,100003.51397705078
2025-11-10 19:13:00+00:00,100003.21908569336
2025-11-10 19:14:00+00:00,100003.40246582031
2025-11-10 19:15:00+00:00,100003.41409301758
2025-11-10 19:16:00+00:00,100003.58407592773
2025-11-10 19:17:00+00:00,100003.54406738281
2025-11-10 19:18:00+00:00,100003.58407592773
2025-11-10 19:19:00+00:00,100003.46417236328
2025-11-10 19:20:00+00:00,100003.67407226562
2025-11-10 19:21:00+00:00,100003.64407348633
2025-11-10 19:22:00+00:00,100003.74908447266
2025-11-10 19:23:00+00:00,100003.92407226562
2025-11-10 19:24:00+00:00,100003.8639831543
2025-11-10 19:25:00+00:00,100003.7541809082
2025-11-10 19:26:00+00:00,100003.89395141602
2025-11-10 19:27:00+00:00,100003.91397094727
2025-11-10 19:28:00+00:00,100004.19400024414
2025-11-10 19:29:00+00:00,100003.99398803711
2025-11-10 19:30:00+00:00,100003.97396850586
2025-11-10 19:31:00+00:00,100004.01400756836
2025-11-10 19:32:00+00:00,100004.09396362305
2025-11-10 19:33:00+00:00,100004.17398071289
2025-11-10 19:34:00+00:00,100004.19400024414
2025-11-10 19:35:00+00:00,100003.98397827148
2025-11-10 19:36:00+00:00,100004.01400756836
2025-11-10 19:37:00+00:00,100004.0539855957
2025-11-10 19:38:00+00:00,100004.01400756836
2025-11-10 19:39:00+00:00,100004.04397583008
2025-11-10 19:40:00+00:00,100003.95401000977
2025-11-10 19:41:00+00:00,100003.83395385742
2025-11-10 19:42:00+00:00,100003.77395629883
2025-11-10 19:43:00+00:00,100003.74896240234
2025-11-10 19:44:00+00:00,100003.86395263672
2025-11-10 19:45:00+00:00,100003.74395751953
2025-11-10 19:46:00+00:00,100003.69396972656
2025-11-10 19:47:00+00:00,100003.75326538086
2025-11-10 19:48:00+00:00,100003.71395874023
2025-11-10 19:49:00+00:00,100003.71896362305
2025-11-10 19:50:00+00:00,100003.73397827148
2025-11-10 19:51:00+00:00,100003.83395385742
2025-11-10 19:52:00+00:00,100003.84396362305
2025-11-10 19:53:00+00:00,100003.91397094727
2025-11-10 19:54:00+00:00,100003.87396240234
2025-11-10 19:55:00+00:00,100003.93395996094
2025-11-10 19:56:00+00:00,100004.07397460938
2025-11-10 19:57:00+00:00,100003.93395996094
2025-11-10 19:58:00+00:00,100003.67395019531
2025-11-10 19:59:00+00:00,100003.67395019531
2025-11-10 20:00:00+00:00,100003.80395507812
2025-11-10 20:01:00+00:00,100003.69396972656
2025-11-10 20:02:00+00:00,100003.333984375
2025-11-10 20:03:00+00:00,100003.333984375
2025-11-10 20:04:00+00:00,100003.40399169922
2025-11-10 20:05:00+00:00,100003.35397338867
2025-11-10 20:06:00+00:00,100003.28396606445
2025-11-10 20:07:00+00:00,100003.32397460938
2025-11-10 20:08:00+00:00,100003.28396606445
2025-11-10 20:09:00+00:00,100003.22897338867
2025-11-10 20:10:00+00:00,100003.31896972656
2025-11-10 20:11:00+00:00,100003.38397216797
2025-11-10 20:12:00+00:00,100003.29397583008
2025-11-10 20:13:00+00:00,100003.31896972656
2025-11-10 20:14:00+00:00,100003.32397460938
2025-11-10 20:15:00+00:00,100003.18399047852
2025-11-10 20:16:00+00:00,100003.29397583008
2025-11-10 20:17:00+00:00,100003.27407836914
2025-11-10 20:18:00+00:00,100003.31576538086
2025-11-10 20:19:00+00:00,100003.31396484375
2025-11-10 20:20:00+00:00,100003.3039855957
2025-11-10 20:21:00+00:00,100003.19396972656
2025-11-10 20:22:00+00:00,100003.26406860352
2025-11-10 20:23:00+00:00,100003.24398803711
2025-11-10 20:24:00+00:00,100003.3039855957
2025-11-10 20:25:00+00:00,100003.23397827148
2025-11-10 20:26:00+00:00,100003.27798461914
2025-11-10 20:27:00+00:00,100003.10397338867
2025-11-10 20:28:00+00:00,100003.083984375
2025-11-10 20:29:00+00:00,100003.10256958008
2025-11-10 20:30:00+00:00,100003.05386352539
2025-11-10 20:31:00+00:00,100003.1654663086
2025-11-10 20:32:00+00:00,100003.13897705078
2025-11-10 20:33:00+00:00,100003.09396362305
2025-11-10 20:34:00+00:00,100003.00897216797
2025-11-10 20:35:00+00:00,100002.96398925781
2025-11-10 20:36:00+00:00,100003.13397216797
2025-11-10 20:37:00+00:00,100003.18399047852
2025-11-10 20:38:00+00:00,100003.16397094727
2025-11-10 20:39:00+00:00,100003.17398071289
2025-11-10 20:40:00+00:00,100003.06396484375
2025-11-10 20:41:00+00:00,100002.81396484375
2025-11-10 20:42:00+00:00,100003.00396728516
2025-11-10 20:43:00+00:00,100002.87399291992
2025-11-10 20:44:00+00:00,100002.9889831543
2025-11-10 20:45:00+00:00,100002.8039855957
2025-11-10 20:46:00+00:00,100002.97396850586
2025-11-10 20:47:00+00:00,100003.0239868164
2025-11-10 20:48:00+00:00,100003.09286499023
2025-11-10 20:49:00+00:00,100003.28408813477
2025-11-10 20:50:00+00:00,100002.93896484375
2025-11-10 20:51:00+00:00,100003.04397583008
2025-11-10 20:52:00+00:00,100003.0539855957
2025-11-10 20:53:00+00:00,100003.25396728516
2025-11-10 20:54:00+00:00,100003.50396728516
2025-11-10 20:55:00+00:00,100003.03338623047
2025-11-10 20:56:00+00:00,100002.99899291992
2025-11-10 20:57:00+00:00,100003.2739868164
2025-11-10 20:58:00+00:00,100003.34396362305
2025-11-10 20:59:00+00:00,100003.34396362305
2025-11-11 14:30:00+00:00,100004.38397216797
2025-11-11 14:31:00+00:00,100004.68399047852
2025-11-11 14:32:00+00:00,100005.2739868164
2025-11-11 14:33:00+00:00,100005.14126586914
2025-11-11 14:34:00+00:00,100004.72396850586
2025-11-11 14:35:00+00:00,100004.60397338867
2025-11-11 14:36:00+00:00,100004.89767456055
2025-11-11 14:37:00+00:00,100004.71496582031
2025-11-11 14:38:00+00:00,100004.92398071289
2025-11-11 14:39:00+00:00,100005.20407104492
2025-11-11 14:40:00+00:00,100005.50897216797
2025-11-11 14:41:00+00:00,100005.75396728516
2025-11-11 14:42:00+00:00,100006.32897949219
2025-11-11 14:43:00+00:00,100006.45477294922
2025-11-11 14:44:00+00:00,100007.13906860352
2025-11-11 14:45:00+00:00,100007.19396972656
2025-11-11 14:46:00+00:00,100007.30407714844
2025-11-11 14:47:00+00:00,100007.6139831543
2025-11-11 14:48:00+00:00,100008.04357910156
2025-11-11 14:49:00+00:00,100008.06396484375
2025-11-11 14:50:00+00:00,100007.69396972656
2025-11-11 14:51:00+00:00,100007.583984375
2025-11-11 14:52:00+00:00,100007.94396972656
2025-11-11 14:53:00+00:00,100008.0189819336
2025-11-11 14:54:00+00:00,100007.8989868164
2025-11-11 14:55:00+00:00,100007.91397094727
2025-11-11 14:56:00+00:00,100007.79397583008
2025-11-11 14:57:00+00:00,100007.48397827148
2025-11-11 14:58:00+00:00,100007.6100769043
2025-11-11 14:59:00+00:00,100007.82397460938
2025-11-11 15:00:00+00:00,100007.13397216797
2025-11-11 15:01:00+00:00,100006.96398925781
2025-11-11 15:02:00+00:00,100006.96398925781
2025-11-11 15:03:00+00:00,100006.96398925781
2025-11-11 15:04:00+00:00,100006.96398925781
2025-11-11 15:05:00+00:00,100006.96398925781
2025-11-11 15:06:00+00:00,100006.96398925781
2025-11-11 15:07:00+00:00,100006.96398925781
2025-11-11 15:08:00+00:00,100006.96398925781
2025-11-11 15:09:00+00:00,100006.96398925781
2025-11-11 15:10:00+00:00,100006.96398925781
2025-11-11 15:11:00+00:00,100006.96398925781
2025-11-11 15:12:00+00:00,100006.96398925781
2025-11-11 15:13:00+00:00,100006.96398925781
2025-11-11 15:14:00+00:00,100006.96398925781
2025-11-11 15:15:00+00:00,100006.80899047852
2025-11-11 15:16:00+00:00,100006.7389831543
2025-11-11 15:17:00+00:00,100006.48907470703
2025-11-11 15:18:00+00:00,100006.52899169922
2025-11-11 15:19:00+00:00,100006.71899414062
2025-11-11 15:20:00+00:00,100006.78897094727
2025-11-11 15:21:00+00:00,100006.72897338867
2025-11-11 15:22:00+00:00,100006.99548339844
2025-11-11 15:23:00+00:00,100007.13897705078
2025-11-11 15:24:00+00:00,100007.4289855957
2025-11-11 15:25:00+00:00,100007.708984375
2025-11-11 15:26:00+00:00,100007.57397460938
2025-11-11 15:27:00+00:00,100008.07397460938
2025-11-11 15:28:00+00:00,100008.07897949219
2025-11-11 15:29:00+00:00,100007.6789855957
2025-11-11 15:30:00+00:00,100007.47396850586
2025-11-11 15:31:00+00:00,100007.53176879883
2025-11-11 15:32:00+00:00,100007.62896728516
2025-11-11 15:33:00+00:00,100007.44897460938
2025-11-11 15:34:00+00:00,100007.708984375
2025-11-11 15:35:00+00:00,100007.65896606445
2025-11-11 15:36:00+00:00,100007.79907226562
2025-11-11 15:37:00+00:00,100007.61898803711
2025-11-11 15:38:00+00:00,100007.35656738281
2025-11-11 15:39:00+00:00,100007.40896606445
2025-11-11 15:40:00+00:00,100007.24899291992
2025-11-11 15:41:00+00:00,100007.08837890625
2025-11-11 15:42:00+00:00,100006.74996948242
2025-11-11 15:43:00+00:00,100006.71899414062
2025-11-11 15:44:00+00:00,100006.77719116211
2025-11-11 15:45:00+00:00,100006.80899047852
2025-11-11 15:46:00+00:00,100006.75897216797
2025-11-11 15:47:00+00:00,100006.75897216797
2025-11-11 15:48:00+00:00,100006.7689819336
2025-11-11 15:49:00+00:00,100006.91897583008
2025-11-11 15:50:00+00:00,100006.77899169922
2025-11-11 15:51:00+00:00,100006.8088684082
2025-11-11 15:52:00+00:00,100006.86898803711
2025-11-11 15:53:00+00:00,100006.90896606445
2025-11-11 15:54:00+00:00,100006.7689819336
2025-11-11 15:55:00+00:00,100006.46398925781
2025-11-11 15:56:00+00:00,100006.458984375
2025-11-11 15:57:00+00:00,100006.28909301758
2025-11-11 15:58:00+00:00,100006.3039855957
2025-11-11 15:59:00+00:00,100006.54067993164
2025-11-11 16:00:00+00:00,100006.6489868164
2025-11-11 16:01:00+00:00,100006.84896850586
2025-11-11 16:02:00+00:00,100006.7389831543
2025-11-11 16:03:00+00:00,100006.83898925781
2025-11-11 16:04:00+00:00,100006.79919433594
2025-11-11 16:05:00+00:00,100006.73895263672
2025-11-11 16:06:00+00:00,100006.67895507812
2025-11-11 16:07:00+00:00,100006.9789428711
2025-11-11 16:08:00+00:00,100007.05895996094
2025-11-11 16:09:00+00:00,100007.09899902344
2025-11-11 16:10:00+00:00,100007.30938720703
2025-11-11 16:11:00+00:00,100007.21899414062
2025-11-11 16:12:00+00:00,100007.41595458984
2025-11-11 16:13:00+00:00,100006.9789428711
2025-11-11 16:14:00+00:00,100006.72039794922
2025-11-11 16:15:00+00:00,100006.37896728516
2025-11-11 16:16:00+00:00,100006.24975585938
2025-11-11 16:17:00+00:00,100006.15899658203
2025-11-11 16:18:00+00:00,100006.1489868164
2025-11-11 16:19:00+00:00,100006.27899169922
2025-11-11 16:20:00+00:00,100006.25897216797
2025-11-11 16:21:00+00:00,100006.16897583008
2025-11-11 16:22:00+00:00,100006.24899291992
2025-11-11 16:23:00+00:00,100006.34887695312
2025-11-11 16:24:00+00:00,100006.2689819336
2025-11-11 16:25:00+00:00,100006.08798217773
2025-11-11 16:26:00+00:00,100005.97897338867
2025-11-11 16:27:00+00:00,100005.96899414062
2025-11-11 16:28:00+00:00,100005.90899658203
2025-11-11 16:29:00+00:00,100005.7389831543
2025-11-11 16:30:00+00:00,100005.5189819336
2025-11-11 16:31:00+00:00,100005.68399047852
2025-11-11 16:32:00+00:00,100005.45797729492
2025-11-11 16:33:00+00:00,100005.61898803711
2025-11-11 16:34:00+00:00,100005.6566772461
2025-11-11 16:35:00+00:00,100005.54898071289
2025-11-11 16:36:00+00:00,100005.62899780273
2025-11-11 16:37:00+00:00,100005.37899780273
2025-11-11 16:38:00+00:00,100005.25888061523
2025-11-11 16:39:00+00:00,100005.2170715332
2025-11-11 16:40:00+00:00,100005.12899780273
2025-11-11 16:41:00+00:00,100005.10906982422
2025-11-11 16:42:00+00:00,100005.1489868164
2025-11-11 16:43:00+00:00,100005.07907104492
2025-11-11 16:44:00+00:00,100005.1139831543
2025-11-11 16:45:00+00:00,100005.11898803711
2025-11-11 16:46:00+00:00,100005.1789855957
2025-11-11 16:47:00+00:00,100005.41897583008
2025-11-11 16:48:00+00:00,100005.33898925781
2025-11-11 16:49:00+00:00,100005.32409667969
2025-11-11 16:50:00+00:00,100005.2689819336
2025-11-11 16:51:00+00:00,100005.25897216797
2025-11-11 16:52:00+00:00,100005.09899902344
2025-11-11 16:53:00+00:00,100005.34469604492
2025-11-11 16:54:00+00:00,100005.13131713867
2025-11-11 16:55:00+00:00,100005.0735168457
2025-11-11 16:56:00+00:00,100004.95327758789
2025-11-11 16:57:00+00:00,100004.72329711914
2025-11-11 16:58:00+00:00,100004.8332824707
2025-11-11 16:59:00+00:00,100004.8733215332
2025-11-11 17:00:00+00:00,100005.3332824707
2025-11-11 17:01:00+00:00,100005.57327270508
2025-11-11 17:02:00+00:00,100005.96328735352
2025-11-11 17:03:00+00:00,100006.43789672852
2025-11-11 17:04:00+00:00,100006.40493774414
2025-11-11 17:05:00+00:00,100006.95333862305
2025-11-11 17:06:00+00:00,100006.92330932617
2025-11-11 17:07:00+00:00,100006.80364990234
2025-11-11 17:08:00+00:00,100006.44329833984
2025-11-11 17:09:00+00:00,100006.02334594727
2025-11-11 17:10:00+00:00,100005.57327270508
2025-11-11 17:11:00+00:00,100005.42330932617
2025-11-11 17:12:00+00:00,100005.42330932617
2025-11-11 17:13:00+00:00,100005.69329833984
2025-11-11 17:14:00+00:00,100006.40008544922
2025-11-11 17:15:00+00:00,100007.01330566406
2025-11-11 17:16:00+00:00,100006.50033569336
2025-11-11 17:17:00+00:00,100007.07327270508
2025-11-11 17:18:00+00:00,100007.11831665039
2025-11-11 17:19:00+00:00,100007.38858032227
2025-11-11 17:20:00+00:00,100007.43334960938
2025-11-11 17:21:00+00:00,100007.34335327148
2025-11-11 17:22:00+00:00,100008.3032836914
2025-11-11 17:23:00+00:00,100009.09713745117
2025-11-11 17:24:00+00:00,100009.38333129883
2025-11-11 17:25:00+00:00,100008.93334960938
2025-11-11 17:26:00+00:00,100008.67892456055
2025-11-11 17:27:00+00:00,100008.60330200195
2025-11-11 17:28:00+00:00,100009.06829833984
2025-11-11 17:29:00+00:00,100008.61831665039
2025-11-11 17:30:00+00:00,100008.60330200195
2025-11-11 17:31:00+00:00,100008.04830932617
2025-11-11 17:32:00+00:00,100008.40408325195
2025-11-11 17:33:00+00:00,100008.5285949707
2025-11-11 17:34:00+00:00,100008.9153137207
2025-11-11 17:35:00+00:00,100008.5285949707
2025-11-11 17:36:00+00:00,100008.51330566406
2025-11-11 17:37:00+00:00,100008.42330932617
2025-11-11 17:38:00+00:00,100008.12329101562
2025-11-11 17:39:00+00:00,100007.94329833984
2025-11-11 17:40:00+00:00,100008.48327636719
2025-11-11 17:41:00+00:00,100008.69329833984
2025-11-11 17:42:00+00:00,100008.7682800293
2025-11-11 17:43:00+00:00,100008.79922485352
2025-11-11 17:44:00+00:00,100009.41326904297
2025-11-11 17:45:00+00:00,100009.53326416016
2025-11-11 17:46:00+00:00,100009.1333618164
2025-11-11 17:47:00+00:00,100008.65338134766
2025-11-11 17:48:00+00:00,100009.29327392578
2025-11-11 17:49:00+00:00,100009.41326904297
2025-11-11 17:50:00+00:00,100009.38897705078
2025-11-11 17:51:00+00:00,100009.33331298828
2025-11-11 17:52:00+00:00,100009.65338134766
2025-11-11 17:53:00+00:00,100009.73333740234
2025-11-11 17:54:00+00:00,100009.33331298828
2025-11-11 17:55:00+00:00,100009.61334228516
2025-11-11 17:56:00+00:00,100010.0532836914
2025-11-11 17:57:00+00:00,100010.00494384766
2025-11-11 17:58:00+00:00,100010.33331298828
2025-11-11 17:59:00+00:00,100010.41326904297
2025-11-11 18:00:00+00:00,100010.73333740234
2025-11-11 18:01:00+00:00,100011.49334716797
2025-11-11 18:02:00+00:00,100010.7533569336
2025-11-11 18:03:00+00:00,100011.15338134766
2025-11-11 18:04:00+00:00,100010.37335205078
2025-11-11 18:05:00+00:00,100010.01336669922
2025-11-11 18:06:00+00:00,100010.2133178711
2025-11-11 18:07:00+00:00,100010.37335205078
2025-11-11 18:08:00+00:00,100011.61334228516
2025-11-11 18:09:00+00:00,100011.81610107422
2025-11-11 18:10:00+00:00,100011.90057373047
2025-11-11 18:11:00+00:00,100011.9360961914
2025-11-11 18:12:00+00:00,100012.1773071289
2025-11-11 18:13:00+00:00,100011.89337158203
2025-11-11 18:14:00+00:00,100011.60137939453
2025-11-11 18:15:00+00:00,100011.33172607422
2025-11-11 18:16:00+00:00,100012.0532836914
2025-11-11 18:17:00+00:00,100012.03778076172
2025-11-11 18:18:00+00:00,100012.1333618164
2025-11-11 18:19:00+00:00,100012.89337158203
2025-11-11 18:20:00+00:00,100012.49615478516
2025-11-11 18:21:00+00:00,100012.7133178711
